"ID_1","InterviewDate","InterviewType","BusinessSucess","BusinessProfitability","WouldMigrateAgain","SituationWithoutSupport","ReturningWasGoodDecision","SatisfiedWithReintegrationSupport","Country","CountryOfReturn","Gender","AgeGroup","MigrationDuration","Disabled","ReceivedSupportAs","BusinessType","BusinessMembers","ReceivedIOMBusinessAdvice","BusinessHasEmployees","EmployeeNumber","CoronaImpactOnBusiness","FirstChoice","MicroBusinessLevel","TrainingType","TrainingDuration","DateOfReturn","ReintegrationDate","Gender_Mimosa","AgeAtReferral_Mimosa","ReturnToReintegration"
NA,"2021-10-06","Sur le terrain (lieu de travail ou d’habitation du migrant…)","Actuellement ouvert et les activités marchent bien","Oui","Oui régulièrement","Pire","Oui","Très satisfait","Sénégal","Lybie","Masculin","36-65 ans","1","Non","En nature","Aviculture","Moi uniquement","Oui","Oui","1","Oui Négativement","Oui",NA,NA,NA,NA,NA,NA,NA,NA
NA,"2021-10-07","Sur le terrain (lieu de travail ou d’habitation du migrant…)","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Mieux","N/A (retour non volontaire)","Très satisfait","Sénégal","Espagne","Masculin","18-35 ans","0","Non","En nature","Couture","Moi uniquement","Oui","Non",NA,"Oui Négativement","Oui",NA,NA,NA,NA,NA,NA,NA,NA
"NE1019X031680","2021-10-07","Sur le terrain (lieu de travail ou d’habitation du migrant…)","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","18-35 ans","1","Non","En nature","Commerce","Moi et membres de la communauté","Oui","Oui","2","Oui Négativement","Oui","Individual","NULL","NULL","2019/04/11 00:00:00","2020-08-31","Male",22,508
"NE1019X037294","2021-10-07","Sur le terrain (lieu de travail ou d’habitation du migrant…)","Actuellement ouvert et les activités marchent bien","Oui","Non","Mieux","Oui","Très satisfait","Sénégal","Maroc","Masculin","18-35 ans","0","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2019/05/31 00:00:00","2020-08-07","Male",24,434
"NE1019X017980","2021-10-07","Sur le terrain (lieu de travail ou d’habitation du migrant…)","Actuellement ouvert et les activités marchent bien","Oui","Non","Identique","Oui","Très satisfait","Sénégal","Niger","Masculin","18-35 ans","7","Non","En nature","Aviculture","Moi uniquement","Oui","Oui","2","Non","Oui","Individual","NULL","NULL","2018/02/09 00:00:00","2021-12-18","Male",33,1408
"NE1020X020759","2021-10-08","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Non","OK","Sénégal","Algerie","Masculin","18-35 ans","1","Non","En nature","Commerce","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2020/09/11 00:00:00","2021-04-16","Male",23,217
"NE1019X023564","2021-10-08","Par téléphone","Fermée","Non","Non","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","18-35 ans","1","Non","En nature","Commerce","Moi uniquement","Oui","Non",NA,"Oui Négativement","Oui","Individual","Business development/management training","1","2018/08/11 00:00:00","2020-08-05","Male",21,725
"SN1021001032","2021-10-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","36-65 ans","1","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2019/11/20 00:00:00","2021-03-15","Male",44,481
"NE1020X020725","2021-10-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","18-35 ans","4","Non","En nature","Elevage","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2020/09/10 00:00:00","2020-10-13","Male",32,33
"MA1018002287","2021-10-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","36-65 ans","0","Non","En nature","Agriculture","Moi uniquement","Non","Oui","1","Oui Négativement","Oui","Individual","NULL","NULL","2018/06/27 00:00:00","2022-04-30","Male",33,1403
"BF1019001350","2021-10-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Sénégal","Burkina Faso","Masculin","18-35 ans","4","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2019/10/30 00:00:00","2021-08-15","Male",29,655
"CH5017X028688","2021-10-08","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Oui","Non","Pire","Oui","Très satisfait","Sénégal","Lybie","Masculin","36-65 ans","1","Non","En nature","Artisan-Ouvrier","Moi uniquement","Oui","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2017/11/14 00:00:00","2021-09-23","Male",33,1409
"SN1020001510","2021-10-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","18-35 ans","0","Non","En nature","Transport (Moto - Auto et autres)","Moi et membres de la communauté","Oui","Oui","1","Oui Négativement","Oui","Individual","NULL","NULL","2018/07/10 00:00:00","2020-09-08","Male",21,791
"MA1021001473","2021-10-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Satisfait","Sénégal","Maroc","Masculin","18-35 ans","4","Non","En nature","Artisan-Ouvrier","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/03/18 00:00:00","2021-06-19","Male",24,93
"MA1018002347","2021-10-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Partiellement","Non","Mieux","N/A (retour non volontaire)","Très satisfait","Sénégal","Maroc","Masculin","36-65 ans","1","Non","En nature","Commerce","Moi uniquement","Oui","Non",NA,"Oui Négativement","Oui","Individual","Business development/management training","1","2018/06/29 00:00:00","2021-06-03","Male",32,1070
"CH5018X018971","2021-10-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Partiellement","Non","Souhaite ne pas répondre","Oui","Satisfait","Sénégal","Lybie","Masculin","18-35 ans","8","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/06/27 00:00:00","2020-09-23","Male",28,819
"CH5017X020832","2021-10-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Partiellement","Non","Identique","Oui","Très satisfait","Sénégal","Lybie","Masculin","36-65 ans","1","Non","En nature","Elevage","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2017/08/22 00:00:00","2022-03-30","Male",34,1681
"MA1021001598","2021-10-11","Par téléphone","Mon entreprise n’est pas encore ouverte","Non","Non","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","18-35 ans","2","Non","En nature","Restauration","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/03/25 00:00:00","2021-06-09","Male",30,76
"NE1020X011352","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Non","Pas satisfait","Sénégal","Maroc","Masculin","36-65 ans","3","Oui","En nature","Commerce","Moi uniquement","Non","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2020/02/26 00:00:00","2020-08-31","Male",28,187
"LY1017001306","2021-10-11","Par téléphone","Fermée","Non","Non","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","18-35 ans","0","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2017/03/23 00:00:00","2020-10-27","Male",21,1314
"NE1020X011361","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","18-35 ans","0","Non","En nature","Artisan-Ouvrier","Moi avec des migrants de retour et des membres d’une communauté","Non","Oui","Ne souhaite pas répondre","Oui Négativement","Oui","Individual","NULL","NULL","2020/02/26 00:00:00","2020-12-12","Male",26,290
"NE1019X030994","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","36-65 ans","5","Non","En nature","Commerce","Moi uniquement","Oui","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2019/03/28 00:00:00","2020-09-10","Male",32,532
"NE1019X076339","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","18-35 ans","3","Non","En nature","Couture","Moi uniquement","Non","Oui","1","Oui Négativement","Oui","Individual","NULL","NULL","2019/12/04 00:00:00","2020-08-14","Male",24,254
"MA1020003621","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Non","Satisfait","Sénégal","Maroc","Masculin","18-35 ans","3","Non","En nature","Aviculture","Moi uniquement","Non","Non",NA,"Non","Non","Individual","NULL","NULL","2020/11/26 00:00:00","2021-06-10","Male",27,196
"LY1020007384","2021-06-28","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Ghana","Lybie","Masculin","18-35 ans","2","Non","En nature","Agriculture","Moi uniquement","Non","Oui","1","Non","Oui","Individual","NULL","NULL","2020/11/30 00:00:00","2021-06-15","Male",27,197
"MA1018002392","2021-10-11","Par téléphone","Fermée","Non","Non","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","18-35 ans",NA,"Non","En nature","Aviculture","Moi uniquement","Oui","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2018/07/03 00:00:00","2022-01-27","Male",23,1304
NA,"2021-10-11","Par téléphone","Fermée","Partiellement","Non","Pire","Oui","Très satisfait","Tchad","Autre","Masculin","18-35 ans","3","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Non","Non",NA,NA,NA,NA,NA,NA,NA,NA
"MA 1021001878","2021-10-11","Sur le terrain (lieu de travail ou d’habitation du migrant…)","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Ghana","Maroc","Masculin","18-35 ans","3","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui",NA,NA,NA,NA,NA,NA,NA,NA
"CH5018X003379","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Ne sait pas","N/A (retour non volontaire)","Très satisfait","Sénégal","Lybie","Masculin","18-35 ans","0","Non","En nature","Aviculture","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/02/05 00:00:00","2020-08-06","Male",21,913
"NE1020X011345","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Oui","Non","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","18-35 ans","2","Oui","En nature","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2020/02/26 00:00:00","2021-03-19","Male",22,387
"MA1018002428","2021-10-11","Par téléphone","Fermée","Non","Non","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","36-65 ans","5","Non","En nature","Aviculture","Moi uniquement","Oui","Non",NA,"Oui Négativement","Non","Individual","NULL","NULL","2018/07/04 00:00:00","2020-08-31","Male",44,789
"NE1019X059935","2021-10-11","Sur le terrain (lieu de travail ou d’habitation du migrant…)","Actuellement ouvert et les activités marchent bien","Non","Non","Pire","Oui","Très satisfait","Ghana","Niger","Masculin","36-65 ans","0","Non","En nature","Agriculture","Moi uniquement","Non","Oui","1","Non","Oui","Individual","NULL","NULL","2019/08/07 00:00:00","2021-07-22","Male",44,715
"NE1019X017923","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","N/A (retour non volontaire)","Très satisfait","Sénégal","Maroc","Masculin","18-35 ans","0","Non","En nature","Commerce","Moi uniquement","Oui","Non",NA,"Oui Négativement","Oui","Individual","Business development/management training","1","2018/02/09 00:00:00","2021-09-23","Male",30,1322
"CH5018X003492","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Non","Très satisfait","Sénégal","Lybie","Masculin","18-35 ans","6","Non","En nature","Transport (Moto - Auto et autres)","Moi uniquement","Oui","Non",NA,"Oui Négativement","Non","NULL","NULL","NULL","2018/02/05 00:00:00","2021-06-03","Male",23,1214
"MA1021001236","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Oui","Non","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","18-35 ans","2","Non","En nature","Artisan-Ouvrier","Moi uniquement","Non","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2021/03/18 00:00:00","2021-05-27","Male",27,70
"MA1020003039","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Partiellement","Très satisfait","Sénégal","Maroc","Masculin","18-35 ans","1","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2020/10/15 00:00:00","2021-01-05","Male",22,82
"MA1021001772","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","18-35 ans","1","Non","En nature","Autre","Moi uniquement","Non","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2021/04/08 00:00:00","2021-06-03","Male",23,56
"MA1020001033","2021-10-11","Par téléphone","Fermée","Non","Non","Pire","Oui","Satisfait","Sénégal","Maroc","Féminin","36-65 ans","0","Oui","En nature","Commerce","Moi uniquement","Non","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2020/01/23 00:00:00","2020-12-12","Female",56,324
"LY1020006036","2021-10-11","Sur le terrain (lieu de travail ou d’habitation du migrant…)","Actuellement ouvert et les activités marchent bien","Non","Non","Pire","Oui","Très satisfait","Ghana","Lybie","Masculin","18-35 ans","4","Non","En nature","Elevage","Moi uniquement","Non","Oui","1","Non","Oui","Individual","NULL","NULL","2020/11/24 00:00:00","2021-06-21","Male",34,209
"MA1021002182","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent bien","Partiellement","Non","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","36-65 ans","4","Non","En nature","Couture","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/04/29 00:00:00","2021-07-18","Male",37,80
"CH5018X003472","2021-10-11","Par téléphone","Fermée","Non","Non","Mieux","Non","Pas du tout satisfait","Sénégal","Lybie","Masculin","36-65 ans","2","Non","En nature","Aviculture","Moi uniquement","Oui","Non",NA,"Oui Négativement","Non","Individual","NULL","NULL","2018/02/05 00:00:00","2020-08-13","Male",32,920
"CH5017X020872","2021-10-11","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Identique","Oui","Satisfait","Sénégal","Lybie","Masculin","18-35 ans","1","Non","En nature","Commerce","Moi et membres de la communauté","Oui","Oui","2","Oui Négativement","Oui","Individual","NULL","NULL","2017/08/22 00:00:00","2021-05-12","Male",21,1359
NA,"2021-10-11","Sur le terrain (lieu de travail ou d’habitation du migrant…)","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Ghana","Lybie","Masculin","18-35 ans","2","Non","En nature","Bâtiment/construction","Moi uniquement","Non","Non",NA,"Non","Oui",NA,NA,NA,NA,NA,NA,NA,NA
"NE1021X047185","2021-10-12","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","18-35 ans","0","Non","En nature","Commerce","Moi uniquement","Oui","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2021/04/08 00:00:00","2021-07-29","Male",22,112
"ML1021001456","2021-10-12","Par téléphone","Actuellement ouvert et les activités marchent bien","Partiellement","Non","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","18-35 ans","1","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Oui Négativement","Non","Individual","Business development/management training","1","2021/04/29 00:00:00","2021-07-25","Male",35,87
